z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.112266,0.143519,-1.000000,-0.947644,0.020751,0.404195,-0.174779
0.112341,0.145081,-1.000000,-0.955323,0.020513,0.472562,-0.303504
0.113005,0.146416,-1.000000,-0.953788,0.020149,0.417926,-0.270321
0.114738,0.148340,-1.000000,-0.961083,0.020345,0.384743,-0.165626
0.114747,0.150267,-1.000000,-0.962043,0.020372,0.438235,-0.095542
0.115252,0.152211,-1.000000,-0.971450,0.020867,0.463694,-0.194231
0.115686,0.153795,-1.000000,-0.977018,0.021207,0.438235,-0.115280
0.115713,0.154589,-1.000000,-0.978746,0.021310,0.463694,-0.199952
0.116214,0.156048,-1.000000,-0.986809,0.021741,0.391609,-0.224839
0.116144,0.156889,-1.000000,-0.990265,0.021760,0.455399,-0.191943
0.116608,0.157785,-1.000000,-0.990073,0.022258,0.402193,-0.301501
0.116706,0.158362,-1.000000,-1.001208,0.022286,0.428796,-0.360429
0.117063,0.159007,-1.000000,-1.003128,0.022729,0.399904,-0.226841
0.117749,0.159645,-1.000000,-1.010424,0.023314,0.479999,-0.158760
0.118297,0.160050,-1.000000,-1.007544,0.023734,0.451680,-0.195089
0.118632,0.160337,-1.000000,-1.020023,0.023963,0.428224,-0.114994
0.118730,0.160482,-1.000000,-1.027318,0.024057,0.477711,-0.280906
0.119107,0.160716,-1.000000,-1.033846,0.024218,0.489439,-0.219404
0.119235,0.160891,-1.000000,-1.036150,0.024388,0.427938,-0.245721
0.119836,0.161444,-1.000000,-1.044981,0.024953,0.452824,-0.306650
0.120663,0.162223,-1.000000,-1.042101,0.025730,0.446817,-0.294064
0.121562,0.162451,-1.000000,-1.058996,0.025710,0.463408,-0.320667
0.122332,0.162933,-1.000000,-1.059380,0.026046,0.448533,-0.138736
0.123362,0.163915,-0.995455,-1.070515,0.027041,0.447675,-0.163337
0.124521,0.164978,-0.966667,-1.068595,0.028067,0.486865,-0.173063
0.125114,0.165237,-0.912121,-1.077235,0.028255,0.464839,-0.314660
0.126240,0.166266,-0.912121,-1.081074,0.028441,0.518903,-0.260024
0.128662,0.167777,-0.828788,-1.100273,0.028961,0.484004,-0.394183
0.130759,0.170258,-0.724242,-1.114096,0.029519,0.644767,-0.348700
0.133525,0.173312,-0.724242,-1.134831,0.028180,0.582407,-0.405625
0.431292,0.465518,0.910606,-0.850115,0.013013,0.129583,0.047771
0.435086,0.468544,0.945455,-0.858562,0.012298,0.211394,0.095256
0.441380,0.473113,0.974242,-0.858562,0.012962,0.194803,-0.011442
0.449381,0.478718,1.000000,-0.846083,0.015332,0.150465,-0.027747
0.457892,0.487708,1.000000,-0.834756,0.019153,0.058069,0.029178
0.467879,0.495490,1.000000,-0.825541,0.023394,-0.001716,0.167056
0.477410,0.501473,1.000000,-0.787527,0.028078,-0.040334,0.209392
0.485685,0.508597,1.000000,-0.743947,0.032903,-0.091537,0.203385
0.493030,0.515223,1.000000,-0.716301,0.037211,-0.159618,0.284052
0.497823,0.517380,1.000000,-0.683663,0.039764,-0.179642,0.290059
0.500860,0.518978,1.000000,-0.653713,0.042618,-0.191657,0.372157
0.504802,0.523160,1.000000,-0.600341,0.046876,-0.253444,0.307223
0.508105,0.525217,1.000000,-0.557144,0.049705,-0.246865,0.390464
0.509574,0.525248,1.000000,-0.521435,0.049452,-0.268033,0.352991
0.508973,0.523305,1.000000,-0.479774,0.047674,-0.199666,0.302074
0.507150,0.521865,1.000000,-0.444448,0.046282,-0.274898,0.264600
0.505314,0.520365,1.000000,-0.411427,0.044780,-0.198522,0.321525
0.503018,0.518117,1.000000,-0.376101,0.042635,-0.219118,0.326960
0.499598,0.514984,1.000000,-0.357670,0.039541,-0.215399,0.363575
0.495152,0.510491,1.000000,-0.324265,0.035218,-0.149606,0.237997
0.490927,0.506312,1.000000,-0.296427,0.031343,-0.171347,0.211394
0.486661,0.502719,1.000000,-0.272044,0.028159,-0.187652,0.203957
0.482322,0.498906,1.000000,-0.247470,0.025097,-0.229702,0.205387
0.477184,0.494727,1.000000,-0.235951,0.021076,-0.126722,0.252300
0.472032,0.490055,1.000000,-0.210033,0.016395,-0.127008,0.182217
0.466788,0.485578,1.000000,-0.201394,0.012044,-0.110417,0.197664
0.462391,0.482235,1.000000,-0.175475,0.008702,-0.137592,0.223123
0.457664,0.478611,1.000000,-0.154741,0.005233,-0.135304,0.199380
0.453160,0.474970,1.000000,-0.139958,0.001518,-0.129869,0.221120
0.448794,0.471467,1.000000,-0.120567,-0.001877,-0.142455,0.203385
0.444870,0.468406,1.000000,-0.111736,-0.004671,-0.126436,0.213111
0.441251,0.465505,1.000000,-0.090042,-0.007256,-0.130727,0.229416
0.437853,0.462348,1.000000,-0.076027,-0.009797,-0.124720,0.203671
0.434893,0.458620,1.000000,-0.080826,-0.012327,-0.135590,0.210250
0.432048,0.455248,1.000000,-0.048573,-0.014077,-0.127580,0.205101
0.428937,0.452136,1.000000,-0.032638,-0.015736,-0.140739,0.224267
0.426159,0.449263,1.000000,-0.021694,-0.016518,-0.138736,0.211394
0.424372,0.445511,1.000000,0.000384,-0.017388,-0.177640,0.206245
0.422259,0.442439,1.000000,0.013247,-0.018661,-0.195661,0.197378
0.420516,0.438539,1.000000,0.027646,-0.020408,-0.178498,0.188510
0.419321,0.435618,1.000000,0.024190,-0.021487,-0.158188,0.243146
0.419185,0.434332,1.000000,0.028030,-0.021069,-0.238855,0.242002
0.419259,0.434118,1.000000,0.032062,-0.019836,-0.283766,0.286341
0.419622,0.434050,0.963636,0.051452,-0.018539,-0.317234,0.342693
0.420275,0.432737,0.918182,0.072379,-0.018004,-0.327532,0.336114
0.421100,0.431548,0.859091,0.081210,-0.017026,-0.306650,0.363575
0.422359,0.429691,0.859091,0.100409,-0.015553,-0.394183,0.439380
0.422850,0.427259,0.859091,0.140150,-0.014481,-0.408772,0.387604
0.422057,0.424308,0.651515,0.167796,-0.014172,-0.561525,0.482288
0.421085,0.421275,0.651515,0.201394,-0.013172,-0.578402,0.497163
0.417834,0.416298,0.510606,0.226160,-0.010838,-0.630464,0.611298
0.412972,0.410095,0.372727,0.286635,-0.006726,-0.781215,0.726578
0.405451,0.400847,0.250000,0.356710,-0.002024,-0.775494,0.701406
0.394777,0.389071,0.250000,0.421026,0.003959,-0.792371,0.637043
0.381796,0.374747,0.160606,0.483229,0.010757,-0.834421,0.735446
0.366005,0.357039,0.127273,0.563672,0.017298,-0.787222,0.707127
0.346570,0.336358,0.127273,0.620308,0.023291,-0.574683,0.570107
0.324887,0.314291,0.059091,0.666960,0.028398,-0.537210,0.486865
0.301251,0.290895,0.031818,0.695182,0.031986,-0.484004,0.290917
0.277223,0.267107,0.031818,0.704205,0.033827,-0.345840,0.123003
0.253121,0.242909,0.031818,0.699022,0.033080,-0.131299,0.136162
0.230804,0.219920,0.000000,0.684623,0.030655,-0.076377,-0.084386
0.209751,0.198963,0.000000,0.635666,0.026081,0.001716,-0.084672
0.188568,0.178211,0.000000,0.576151,0.018364,0.079809,-0.231704
0.165521,0.158568,0.000000,0.489373,0.007505,0.308939,-0.447961
0.151761,0.147973,0.000000,0.441376,-0.000077,0.290059,-0.373587
0.145949,0.141297,0.000000,0.377637,-0.006544,0.222836,-0.304362
0.143811,0.137529,0.000000,0.317353,-0.011018,0.152467,-0.287485
0.142219,0.133877,0.000000,0.266861,-0.015182,0.175065,-0.231418
0.141862,0.132752,0.000000,0.216560,-0.017751,0.135876,-0.282336
0.144524,0.135415,0.000000,0.198898,-0.016558,0.124720,-0.190512
0.149454,0.139817,0.000000,0.157237,-0.012544,0.047199,-0.069511
0.154518,0.144402,0.000000,0.158389,-0.007890,0.008010,-0.062360
0.160242,0.150030,0.000000,0.138230,-0.002118,-0.004577,-0.070083
0.166588,0.156184,0.000000,0.143030,0.004137,-0.099547,-0.003433
0.172731,0.162279,0.000000,0.140150,0.010166,-0.118999,0.024315
0.179044,0.168064,0.012121,0.158773,0.015835,-0.171633,0.056067
0.184793,0.173238,0.012121,0.170292,0.020520,-0.196519,0.092396
0.188864,0.178460,0.050000,0.170868,0.024403,-0.125006,0.099833
0.191641,0.182531,0.092424,0.189106,0.027084,-0.092968,0.055209
0.193600,0.185545,0.131818,0.185651,0.029140,-0.075804,0.016019
0.195537,0.188536,0.131818,0.179699,0.031072,-0.030894,0.039476
0.197706,0.191280,0.171212,0.188338,0.033382,-0.041478,0.003433
0.201720,0.195151,0.215152,0.178739,0.037426,-0.051490,0.050632
0.207079,0.200174,0.215152,0.182387,0.042489,-0.110417,0.057497
0.213201,0.205290,0.275758,0.185651,0.047686,-0.162479,0.173063
0.217300,0.209006,0.357576,0.176243,0.051011,-0.034899,0.041478
0.221803,0.213652,0.454545,0.169140,0.055204,-0.060071,0.062074
0.227149,0.219285,0.454545,0.161076,0.060480,-0.076663,0.056353
0.232509,0.225365,0.553030,0.162996,0.065749,-0.072372,0.027175
0.238062,0.232787,0.645455,0.154741,0.070921,-0.057497,0.034613
0.245604,0.240329,0.645455,0.142262,0.076269,-0.048057,0.042050
0.253964,0.247683,0.731818,0.108088,0.080660,-0.048915,0.045197
0.262777,0.257407,0.804545,0.101369,0.084474,-0.104696,0.032610
0.271668,0.267112,0.866667,0.085242,0.086584,-0.074660,0.058069
0.281858,0.277637,0.866667,0.078330,0.088484,-0.066651,0.038617
0.293505,0.289812,0.921212,0.060284,0.090260,-0.122145,0.102408
0.304852,0.302214,0.969697,0.066619,0.090670,-0.132157,0.135876
0.317152,0.314993,0.969697,0.043773,0.091204,-0.175637,0.146460
0.329699,0.330033,0.990909,0.050684,0.092337,-0.227413,0.207103
0.341964,0.343640,1.000000,0.060284,0.093388,-0.235423,0.220834
0.354231,0.357441,1.000000,0.050300,0.095291,-0.305506,0.274612
0.367049,0.372081,1.000000,0.069115,0.097866,-0.419070,0.401907
0.378328,0.385086,1.000000,0.097529,0.100194,-0.402193,0.396185
0.389248,0.398211,1.000000,0.133238,0.104016,-0.490870,0.487437
0.398723,0.408309,1.000000,0.163956,0.107870,-0.514326,0.513182
0.407131,0.417963,1.000000,0.206001,0.113190,-0.546364,0.565530
0.415032,0.426919,1.000000,0.239023,0.119901,-0.647055,0.618736
0.421816,0.434422,1.000000,0.298539,0.126503,-0.675947,0.723718
0.426292,0.437604,1.000000,0.331752,0.130225,-0.714278,0.634183
0.426984,0.438152,1.000000,0.368422,0.131062,-0.600428,0.552943
0.426291,0.438178,1.000000,0.407011,0.131032,-0.618450,0.641620
0.425594,0.436618,1.000000,0.449440,0.130300,-0.601573,0.634755
0.424035,0.434627,1.000000,0.471518,0.128641,-0.639904,0.547508
0.420833,0.431234,1.000000,0.500316,0.125299,-0.542073,0.560667
0.416363,0.426572,1.000000,0.517019,0.120805,-0.492300,0.457401
0.410821,0.421462,1.000000,0.528730,0.115591,-0.415065,0.411346
0.404731,0.416474,1.000000,0.540825,0.110684,-0.494874,0.231132
0.399485,0.411613,1.000000,0.568471,0.105752,-0.431370,0.195947
0.394052,0.406179,1.000000,0.571735,0.100291,-0.458545,0.352419
0.388362,0.400585,1.000000,0.573847,0.094673,-0.376162,0.302360
0.382316,0.395018,1.000000,0.593429,0.089161,-0.320667,0.317234
0.376252,0.390057,1.000000,0.604757,0.084344,-0.346984,0.203957
0.375096,0.388325,1.000000,0.607060,0.083322,-0.449964,0.361573
0.375556,0.387587,1.000000,0.634130,0.083924,-0.587556,0.498593
0.374226,0.382757,1.000000,0.648721,0.083051,-0.517473,0.471704
0.370021,0.378409,1.000000,0.666960,0.082045,-0.464266,0.407628
0.363262,0.375580,1.000000,0.687311,0.081036,-0.449964,0.371871
0.356379,0.372244,1.000000,0.706701,0.079333,-0.458545,0.444529
0.350923,0.369521,1.000000,0.710349,0.077389,-0.291776,0.306936
0.342690,0.363541,1.000000,0.705357,0.070833,-0.197950,0.140167
0.337352,0.359881,1.000000,0.693070,0.066583,-0.202813,0.237425
0.333130,0.357912,1.000000,0.681359,0.063457,-0.331537,0.127866
0.330410,0.354809,1.000000,0.672144,0.061065,-0.352419,0.316090
0.328007,0.352118,1.000000,0.672912,0.058389,-0.222264,0.218260
0.326305,0.349937,1.000000,0.663696,0.056376,-0.283480,0.291203
0.325152,0.348305,1.000000,0.663312,0.054873,-0.373587,0.295494
0.324413,0.346942,1.000000,0.666192,0.053658,-0.264600,0.221978
0.324119,0.345929,1.000000,0.670608,0.053435,-0.364719,0.341549
0.324522,0.345612,1.000000,0.679055,0.053865,-0.344982,0.263456
0.324548,0.344824,1.000000,0.688271,0.053935,-0.405911,0.313802
0.325073,0.344295,1.000000,0.699406,0.054232,-0.320381,0.399046
0.325077,0.343724,1.000000,0.709581,0.053601,-0.318093,0.307795
0.325241,0.343024,1.000000,0.712845,0.053002,-0.373015,0.403623
0.325855,0.343447,1.000000,0.721868,0.053632,-0.408772,0.360715
0.326159,0.343654,1.000000,0.736075,0.053903,-0.396472,0.288629
0.326076,0.343476,1.000000,0.740683,0.053782,-0.446817,0.330393
0.325231,0.342775,1.000000,0.747978,0.052978,-0.403909,0.343837
0.324604,0.342243,1.000000,0.765257,0.052433,-0.354708,0.284052
0.324241,0.342120,1.000000,0.773320,0.052288,-0.361573,0.249153
0.324476,0.342355,1.000000,0.789447,0.052620,-0.359570,0.362431
0.324073,0.341952,1.000000,0.804038,0.052170,-0.398474,0.335828
0.324045,0.341732,1.000000,0.808838,0.052041,-0.477139,0.382455
0.323453,0.340900,1.000000,0.807494,0.051403,-0.435375,0.299785
0.322489,0.339744,1.000000,0.833412,0.050528,-0.363289,0.374159
0.321494,0.338126,1.000000,0.837252,0.049640,-0.445959,0.213397
0.320779,0.337364,1.000000,0.853763,0.048978,-0.459117,0.175065
0.319600,0.336328,1.000000,0.859714,0.047842,-0.473420,0.195375
0.318773,0.335262,1.000000,0.873921,0.047068,-0.471704,0.213969
0.317679,0.333784,1.000000,0.881409,0.045814,-0.349559,0.355566
0.315846,0.331856,1.000000,0.888320,0.044025,-0.345840,0.313802
0.314433,0.330587,1.000000,0.895808,0.042736,-0.425363,0.242574
0.312945,0.329386,1.000000,0.920766,0.041690,-0.343837,0.324386
0.312528,0.328969,1.000000,0.929021,0.041303,-0.437377,0.392753
0.310838,0.327375,0.990909,0.931901,0.039699,-0.436519,0.199952
0.308902,0.326062,0.990909,0.944764,0.038439,-0.503170,0.366436
0.307578,0.325025,0.963636,0.940924,0.037447,-0.550369,0.155614
0.305839,0.323383,0.927273,0.962619,0.035831,-0.523766,0.287199
0.304576,0.321449,0.927273,0.963387,0.034663,-0.452252,0.403051
0.303264,0.319178,0.883333,0.986233,0.033956,-0.548080,0.375017
0.301081,0.316228,0.816667,1.006008,0.033002,-0.424219,0.324958
0.299057,0.313053,0.728788,1.021175,0.031655,-0.449392,0.386174
0.295661,0.308986,0.728788,1.044597,0.029388,-0.540071,0.412205
0.292354,0.303666,0.630303,1.064948,0.026578,-0.498307,0.273182
0.287515,0.295567,0.534849,1.089522,0.023164,-0.473706,0.365864
0.281229,0.288322,0.534849,1.115632,0.021355,-0.614731,0.409058
0.274923,0.279428,0.443939,1.144622,0.021241,-0.722288,0.250870
0.266616,0.268484,0.354545,1.185899,0.022612,-0.663360,0.264314
0.256978,0.256449,0.266667,1.214889,0.025134,-0.574397,0.511179
0.245851,0.242781,0.266667,1.257894,0.027589,-0.558378,0.407914
0.232898,0.227767,0.183333,1.285732,0.029918,-0.603289,0.439952
0.218414,0.211365,0.118182,1.302051,0.032307,-0.522908,0.250298
0.203322,0.193733,0.118182,1.331424,0.034612,-0.457115,0.093540
0.187688,0.175654,0.072727,1.342560,0.035667,-0.354708,0.080953
0.171483,0.157532,0.040909,1.352735,0.035981,-0.277473,0.209106
0.154613,0.139607,0.021212,1.339296,0.035585,-0.229416,0.101549
0.138188,0.122654,0.021212,1.329313,0.033768,-0.241716,-0.001430
0.123706,0.105871,0.007576,1.315298,0.030834,-0.197950,-0.038617
0.109382,0.090637,0.000000,1.284004,0.027302,-0.087819,-0.036329
0.095581,0.076980,0.000000,1.239271,0.022680,-0.000858,-0.060930
0.083318,0.065435,0.000000,1.199146,0.017354,-0.034327,-0.213397
0.072896,0.055685,0.000000,1.157293,0.011210,0.078951,-0.195947
0.064599,0.048202,0.000000,1.116976,0.004656,0.061788,-0.296066
0.058740,0.042392,0.000000,1.067059,-0.001020,0.131585,-0.211108
0.054833,0.038484,0.000000,1.018103,-0.004861,0.110989,-0.239428
0.052827,0.036670,0.000000,0.993145,-0.006707,-0.008296,-0.207676
0.052800,0.036691,0.000000,0.946492,-0.006753,-0.085530,-0.215113
0.053872,0.037620,0.000000,0.925758,-0.005832,0.012300,-0.227413
0.055705,0.039309,0.000000,0.894272,-0.004040,0.017163,-0.175351
0.058365,0.041921,0.000000,0.885056,-0.001307,-0.111275,-0.017735
0.061781,0.045433,0.000000,0.868162,0.002150,-0.054636,-0.072658
0.065711,0.049266,0.000000,0.843971,0.006051,-0.165912,-0.012300
0.070591,0.054147,0.000000,0.823237,0.010781,-0.223981,-0.002861
0.074449,0.058148,0.000000,0.830340,0.014624,-0.071514,-0.089249
0.078286,0.061650,0.000000,0.814214,0.017721,-0.172491,-0.027747
0.082404,0.065097,0.000000,0.799815,0.021037,-0.234851,-0.034327
0.086881,0.068999,0.000000,0.790407,0.024781,-0.246865,0.061788
0.091501,0.072756,0.000000,0.791559,0.028609,-0.258593,0.078379
0.095916,0.077074,0.000000,0.781768,0.033010,-0.288343,0.039189
0.099394,0.080361,0.000000,0.781768,0.036341,-0.300643,0.077521
0.102389,0.083261,0.000000,0.784648,0.039256,-0.216543,0.049201
0.105554,0.086377,0.000000,0.781576,0.042380,-0.183361,0.055781
0.108470,0.089341,0.000000,0.782728,0.045205,-0.182789,0.075518
0.110342,0.091261,0.000000,0.779080,0.047066,-0.163337,0.043766
0.111964,0.092883,0.000000,0.771785,0.048698,-0.259165,-0.009440
0.113696,0.094663,0.000000,0.771785,0.050428,-0.243718,0.043194
0.115275,0.096194,0.000000,0.776200,0.051945,-0.234279,0.006007
0.116395,0.097314,0.000000,0.773704,0.053091,-0.205101,0.052062
0.117782,0.098653,0.000000,0.769289,0.054435,-0.157616,0.128438
0.118862,0.099733,0.000000,0.758538,0.055441,-0.211394,0.067795
0.119503,0.100374,0.000000,0.756426,0.056037,-0.214541,0.092682
0.120011,0.100882,0.000000,0.747018,0.056564,-0.210250,0.015161
0.120556,0.101380,0.000000,0.752586,0.057079,-0.123003,-0.029750
0.121391,0.102118,0.000000,0.741643,0.057805,-0.191943,0.042050
0.122150,0.102878,0.000000,0.741643,0.058582,-0.205673,0.036329
0.122820,0.103548,0.000000,0.739531,0.059237,-0.168772,0.057497
0.123163,0.103939,0.000000,0.722252,0.059580,-0.227699,0.053778
0.123453,0.103989,0.000000,0.723980,0.059603,-0.163909,0.020310
0.123662,0.104005,0.000000,0.713037,0.059622,-0.146746,0.052062
0.124108,0.104164,0.000000,0.702670,0.059797,-0.101263,-0.034040
0.124571,0.104100,0.000000,0.697294,0.059711,-0.185649,0.047199
0.125444,0.104589,0.000000,0.697102,0.060192,-0.139881,-0.128438
0.126943,0.106136,0.000000,0.686927,0.061688,-0.159904,0.060644
0.128232,0.107425,0.000000,0.675983,0.062941,-0.117568,0.064362
0.128903,0.108096,0.000000,0.683279,0.063536,-0.197092,0.028319
0.129258,0.108355,0.000000,0.672144,0.063732,-0.100977,-0.044338
0.129474,0.108236,0.000000,0.659281,0.063541,-0.149034,0.037187
0.130720,0.108475,0.000000,0.661776,0.063803,-0.200524,-0.056925
0.132152,0.109572,0.000000,0.656017,0.064724,-0.226269,0.010584
0.133924,0.111008,0.000000,0.640850,0.065860,-0.200524,0.080667
0.134209,0.110526,0.000000,0.638738,0.065360,-0.139595,-0.009726
0.133774,0.111337,0.000000,0.613396,0.064669,-0.142741,0.035185
0.134218,0.111877,0.000000,0.635090,0.064928,-0.136734,0.001144
0.135947,0.113415,-0.021212,0.614740,0.066548,-0.113564,0.126150
0.137419,0.114935,-0.060606,0.616276,0.067911,-0.246579,0.050346
0.138315,0.116454,-0.060606,0.617428,0.068526,-0.206531,0.112419
0.138356,0.116494,-0.110606,0.611860,0.068046,-0.267461,-0.067509
0.138010,0.116676,-0.177273,0.619923,0.068152,-0.197092,0.042336
0.137987,0.116893,-0.263636,0.618388,0.068335,-0.257163,0.089821
0.137489,0.116107,-0.263636,0.632019,0.067689,-0.307509,0.116424
0.135274,0.113940,-0.354545,0.637586,0.065496,-0.298069,0.119857
0.132278,0.111136,-0.456061,0.647570,0.062586,-0.328677,0.208820
0.128675,0.107725,-0.456061,0.651217,0.059289,-0.227699,0.161335
0.123519,0.103527,-0.548485,0.670800,0.055126,-0.271466,0.137592
0.117337,0.098735,-0.627273,0.681359,0.050441,-0.273182,0.104982
0.110831,0.092614,-0.696970,0.675215,0.044475,-0.286341,0.076949
0.102501,0.085386,-0.696970,0.693838,0.037735,-0.178784,0.054350
0.094614,0.077978,-0.760606,0.696526,0.031594,-0.176210,0.096686
0.086336,0.069844,-0.830303,0.703822,0.025557,-0.155042,0.109273
0.075982,0.062030,-0.830303,0.695374,0.019853,-0.201096,0.050346
0.065454,0.052989,-0.893939,0.704781,0.014192,-0.126150,0.026031
0.054796,0.043049,-0.948485,0.685775,0.009711,-0.054064,0.066651
0.044011,0.032744,-0.986364,0.684815,0.006118,-0.005721,-0.018594
0.034100,0.023169,-0.986364,0.675792,0.002763,-0.064076,-0.052920
0.024448,0.013613,-1.000000,0.658129,-0.000545,-0.019452,-0.123003
0.016014,0.003597,-1.000000,0.640850,-0.004027,-0.030608,-0.125864
0.007440,-0.006320,-1.000000,0.622995,-0.007627,0.017449,-0.238283
-0.001726,-0.015006,-1.000000,0.594581,-0.011556,0.083242,-0.213111
-0.009862,-0.022568,-1.000000,0.571351,-0.015541,0.144458,-0.218260
-0.015914,-0.029817,-1.000000,0.535066,-0.019501,0.114422,-0.196519
-0.020977,-0.036366,-1.000000,0.499356,-0.024566,0.212825,-0.271752
-0.026254,-0.041643,-1.000000,0.451552,-0.029538,0.203957,-0.327818
-0.030080,-0.045278,-1.000000,0.425441,-0.033112,0.153897,-0.355852
-0.032884,-0.048034,-1.000000,0.389348,-0.035732,0.155900,-0.380166
-0.034462,-0.049516,-1.000000,0.345767,-0.037217,0.140167,-0.334112
-0.034801,-0.049807,-1.000000,0.315817,-0.037443,0.172491,-0.274612
-0.034072,-0.049126,-1.000000,0.287211,-0.036668,0.185935,-0.285196
-0.032771,-0.047729,-1.000000,0.268781,-0.035308,0.153897,-0.274040
-0.030856,-0.045766,-1.000000,0.244590,-0.033361,0.139022,-0.204529
-0.028663,-0.043382,-1.000000,0.218672,-0.031156,0.159618,-0.254016
-0.026301,-0.041115,-1.000000,0.194098,-0.028918,0.138736,-0.193659
-0.023643,-0.038457,-1.000000,0.167988,-0.026249,0.154755,-0.188796
-0.020993,-0.035903,-1.000000,0.138230,-0.023759,0.119571,-0.182789
-0.017809,-0.032910,-1.000000,0.118455,-0.020684,0.126150,-0.216257
-0.014561,-0.029663,-1.000000,0.115192,-0.017526,0.132729,-0.252300
-0.011248,-0.026302,-0.975758,0.092345,-0.014198,0.138736,-0.190226
-0.007553,-0.022703,-0.927273,0.067771,-0.010573,0.129869,-0.207676
-0.003689,-0.018982,-0.927273,0.066811,-0.006890,0.160191,-0.187652
0.000202,-0.015092,-0.859091,0.035709,-0.003147,0.160191,-0.246293
0.003936,-0.011262,-0.766667,0.029182,0.000430,0.215685,-0.274040
