z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
-0.202989,0.019006,0.032984,0.070050,0.245489,0.171261,0.245731,0.169009
-0.202417,0.017940,0.033351,0.069936,0.245400,0.171278,0.245731,0.169009
-0.201477,0.017288,0.033412,0.069906,0.245364,0.171268,0.245731,0.169009
-0.200324,0.017086,0.033250,0.069942,0.245376,0.171242,0.245731,0.169009
-0.199128,0.016813,0.032977,0.070028,0.245410,0.171188,0.245731,0.169009
-0.197886,0.016267,0.032901,0.070057,0.245410,0.171156,0.245731,0.169009
-0.196864,0.016044,0.033295,0.069954,0.245352,0.171200,0.245731,0.169009
-0.196160,0.016127,0.033543,0.069857,0.245304,0.171250,0.245731,0.169009
-0.195537,0.016129,0.033143,0.069967,0.245360,0.171195,0.245731,0.169009
-0.195016,0.016234,0.033059,0.070008,0.245383,0.171178,0.245731,0.169009
-0.194674,0.016013,0.033340,0.069926,0.245336,0.171212,0.245731,0.169009
-0.194229,0.015598,0.033427,0.069893,0.245308,0.171215,0.245731,0.169009
-0.193945,0.015666,0.033396,0.069902,0.245313,0.171211,0.245731,0.169009
-0.193712,0.015783,0.033184,0.069953,0.245343,0.171190,0.245731,0.169009
-0.193248,0.015695,0.033020,0.070013,0.245370,0.171156,0.245731,0.169009
-0.192806,0.015811,0.033268,0.069951,0.245341,0.171191,0.245731,0.169009
-0.192242,0.016225,0.033455,0.069883,0.245319,0.171239,0.245731,0.169009
-0.191698,0.016315,0.033078,0.069989,0.245375,0.171190,0.245731,0.169009
-0.191197,0.016352,0.032924,0.070048,0.245406,0.171161,0.245731,0.169009
-0.190915,0.016363,0.033138,0.069986,0.245376,0.171193,0.245731,0.169009
-0.190825,0.016281,0.033230,0.069952,0.245356,0.171208,0.245731,0.169009
-0.191059,0.016391,0.032996,0.070016,0.245391,0.171178,0.245731,0.169009
-0.191533,0.016607,0.032857,0.070073,0.245426,0.171157,0.245731,0.169009
-0.192041,0.016793,0.032901,0.070065,0.245428,0.171168,0.245731,0.169009
-0.192418,0.017033,0.033115,0.070000,0.245401,0.171209,0.245731,0.169009
-0.192642,0.017478,0.033173,0.069980,0.245404,0.171234,0.245731,0.169009
-0.192596,0.017917,0.033027,0.070016,0.245436,0.171232,0.245731,0.169009
-0.192391,0.018294,0.032914,0.070055,0.245466,0.171225,0.245731,0.169009
-0.192157,0.018737,0.033037,0.070034,0.245468,0.171251,0.245731,0.169009
-0.191989,0.019174,0.033010,0.070028,0.245479,0.171270,0.245731,0.169009
-0.191958,0.019673,0.032869,0.070074,0.245516,0.171264,0.245731,0.169009
-0.192045,0.020227,0.032863,0.070082,0.245537,0.171280,0.245731,0.169009
-0.192243,0.020695,0.033061,0.070037,0.245529,0.171320,0.245731,0.169009
-0.192407,0.021196,0.033191,0.069993,0.245521,0.171359,0.245731,0.169009
-0.192576,0.022148,0.033187,0.069997,0.245551,0.171390,0.245731,0.169009
-0.192747,0.023106,0.033030,0.070037,0.245601,0.171405,0.245731,0.169009
-0.192796,0.023810,0.032783,0.070125,0.245667,0.171387,0.245731,0.169009
-0.192866,0.024715,0.032926,0.070094,0.245678,0.171434,0.245731,0.169009
-0.193073,0.025779,0.033092,0.070035,0.245682,0.171504,0.245731,0.169009
-0.193192,0.026774,0.032777,0.070118,0.245756,0.171500,0.245731,0.169019
-0.193433,0.027932,0.032622,0.070186,0.245826,0.171507,0.245731,0.169019
-0.193749,0.029202,0.032883,0.070117,0.245832,0.171590,0.245731,0.169019
-0.193996,0.030426,0.032887,0.070106,0.245866,0.171642,0.245731,0.169019
-0.194197,0.031817,0.032710,0.070168,0.245943,0.171662,0.245731,0.169019
-0.194381,0.033283,0.032676,0.070182,0.245998,0.171710,0.245731,0.169019
-0.194448,0.034721,0.032692,0.070185,0.246048,0.171764,0.245731,0.169019
-0.194585,0.036147,0.032773,0.070163,0.246086,0.171831,0.245731,0.169019
-0.194729,0.037686,0.032785,0.070172,0.246142,0.171888,0.245731,0.169009
-0.194980,0.039290,0.032630,0.070227,0.246226,0.171923,0.245731,0.169009
-0.195315,0.040854,0.032640,0.070227,0.246281,0.171987,0.245731,0.169019
-0.195791,0.042192,0.032709,0.070213,0.246323,0.172049,0.245731,0.169019
-0.196152,0.042915,0.032728,0.070204,0.246347,0.172086,0.245731,0.169019
-0.196250,0.042886,0.032677,0.070218,0.246354,0.172078,0.245731,0.169019
-0.195911,0.042366,0.032823,0.070189,0.246324,0.172074,0.245731,0.169009
-0.194983,0.041444,0.032919,0.070135,0.246266,0.172065,0.245731,0.169019
-0.193396,0.040240,0.032954,0.070121,0.246216,0.172025,0.245731,0.169019
-0.191282,0.039048,0.032715,0.070184,0.246206,0.171946,0.245731,0.169019
-0.188843,0.037533,0.032721,0.070182,0.246151,0.171886,0.245731,0.169019
-0.186309,0.036068,0.032801,0.070152,0.246088,0.171845,0.245731,0.169029
-0.183813,0.034511,0.032778,0.070138,0.246028,0.171791,0.245731,0.169029
-0.181371,0.032833,0.032878,0.070115,0.245959,0.171737,0.245731,0.169029
-0.179086,0.031311,0.032876,0.070099,0.245902,0.171689,0.245731,0.169029
-0.176824,0.029927,0.032863,0.070089,0.245851,0.171639,0.245731,0.169039
-0.174370,0.028515,0.032780,0.070107,0.245812,0.171571,0.245731,0.169039
-0.171872,0.027359,0.032837,0.070064,0.245754,0.171546,0.245731,0.169060
-0.169440,0.026196,0.032583,0.070130,0.245752,0.171471,0.245731,0.169060
-0.167033,0.025341,0.032486,0.070144,0.245729,0.171428,0.245731,0.169070
-0.164683,0.024558,0.032535,0.070134,0.245699,0.171404,0.245731,0.169070
-0.162624,0.023619,0.032497,0.070125,0.245667,0.171373,0.245731,0.169080
-0.160648,0.023075,0.032352,0.070165,0.245668,0.171331,0.245731,0.169080
-0.158774,0.022686,0.032436,0.070132,0.245639,0.171332,0.245731,0.169090
-0.156937,0.022236,0.032270,0.070164,0.245643,0.171299,0.245731,0.169100
-0.155065,0.021865,0.032019,0.070221,0.245658,0.171252,0.245731,0.169110
-0.153154,0.021669,0.032032,0.070201,0.245642,0.171252,0.245731,0.169131
-0.151213,0.021565,0.031942,0.070211,0.245645,0.171242,0.245731,0.169141
-0.149259,0.021415,0.031719,0.070266,0.245667,0.171206,0.245731,0.169151
-0.147457,0.021318,0.031699,0.070263,0.245663,0.171203,0.245731,0.169161
-0.145746,0.021372,0.031614,0.070273,0.245670,0.171198,0.245731,0.169171
-0.144040,0.021331,0.031555,0.070273,0.245668,0.171194,0.245731,0.169181
-0.142530,0.021390,0.031445,0.070309,0.245688,0.171176,0.245731,0.169191
-0.140970,0.021382,0.031413,0.070289,0.245678,0.171183,0.245731,0.169212
-0.139413,0.021638,0.031335,0.070287,0.245683,0.171187,0.245731,0.169242
-0.137790,0.021727,0.031206,0.070311,0.245699,0.171178,0.245731,0.169242
-0.136209,0.021522,0.031023,0.070345,0.245712,0.171151,0.245731,0.169272
-0.134522,0.021119,0.030944,0.070352,0.245703,0.171130,0.245731,0.169283
-0.132866,0.020400,0.031026,0.070319,0.245665,0.171122,0.245731,0.169293
-0.131337,0.019364,0.030939,0.070333,0.245643,0.171079,0.245731,0.169293
-0.129807,0.018157,0.030787,0.070364,0.245623,0.171021,0.245731,0.169293
-0.128358,0.016612,0.030465,0.070440,0.245617,0.170926,0.245731,0.169313
-0.127074,0.014948,0.030487,0.070424,0.245560,0.170875,0.245741,0.169323
-0.125770,0.012894,0.030287,0.070472,0.245525,0.170777,0.245741,0.169323
-0.124510,0.010670,0.030177,0.070474,0.245463,0.170699,0.245731,0.169333
-0.123309,0.008228,0.030018,0.070486,0.245403,0.170608,0.245731,0.169354
-0.122138,0.005616,0.029858,0.070515,0.245347,0.170508,0.245741,0.169364
-0.121005,0.002912,0.029805,0.070513,0.245276,0.170419,0.245741,0.169374
-0.119974,0.000195,0.029696,0.070505,0.245201,0.170334,0.245731,0.169384
-0.119009,-0.002594,0.029565,0.070518,0.245137,0.170236,0.245741,0.169404
-0.118086,-0.005302,0.029421,0.070511,0.245069,0.170152,0.245741,0.169425
-0.117249,-0.007920,0.029290,0.070520,0.245011,0.170062,0.245741,0.169435
-0.116565,-0.010311,0.029090,0.070509,0.244950,0.169988,0.245751,0.169496
-0.116046,-0.012299,0.028708,0.070479,0.244890,0.169929,0.245741,0.169597
-0.115613,-0.014640,0.028361,0.070533,0.244866,0.169828,0.245741,0.169638
-0.115257,-0.016551,0.028391,0.070510,0.244813,0.169783,0.245741,0.169648
-0.114948,-0.018356,0.028434,0.070474,0.244757,0.169748,0.245741,0.169648
-0.114624,-0.019743,0.028263,0.070490,0.244737,0.169698,0.245741,0.169668
-0.114287,-0.020890,0.028089,0.070539,0.244738,0.169641,0.245741,0.169668
-0.113979,-0.021953,0.027946,0.070574,0.244734,0.169593,0.245741,0.169668
-0.113789,-0.022458,0.027986,0.070556,0.244714,0.169586,0.245741,0.169668
-0.113863,-0.022257,0.027709,0.070620,0.244749,0.169559,0.245741,0.169678
-0.114321,-0.021575,0.027358,0.070735,0.244819,0.169518,0.245741,0.169678
-0.115191,-0.021065,0.027054,0.070818,0.244870,0.169492,0.245721,0.169678
-0.116215,-0.020606,0.027155,0.070801,0.244871,0.169514,0.245721,0.169678
-0.117360,-0.020025,0.027436,0.070720,0.244841,0.169570,0.245721,0.169678
-0.118340,-0.019596,0.027421,0.070711,0.244846,0.169587,0.245721,0.169678
-0.118943,-0.019669,0.027213,0.070785,0.244882,0.169547,0.245721,0.169668
-0.119204,-0.019835,0.027230,0.070800,0.244886,0.169535,0.245721,0.169668
-0.119428,-0.019849,0.027543,0.070695,0.244834,0.169588,0.245721,0.169668
-0.119614,-0.020036,0.027325,0.070744,0.244855,0.169558,0.245721,0.169668
-0.119915,-0.020158,0.027017,0.070842,0.244900,0.169507,0.245721,0.169678
-0.120796,-0.019753,0.027386,0.070757,0.244865,0.169561,0.245721,0.169678
-0.122197,-0.019139,0.027648,0.070669,0.244833,0.169625,0.245721,0.169678
-0.123950,-0.017788,0.027850,0.070622,0.244834,0.169684,0.245721,0.169678
-0.125962,-0.015507,0.027940,0.070614,0.244878,0.169751,0.245731,0.169678
-0.127978,-0.012814,0.028119,0.070577,0.244918,0.169847,0.245731,0.169678
-0.129643,-0.009934,0.028279,0.070542,0.244966,0.169949,0.245731,0.169678
-0.130904,-0.006773,0.028351,0.070547,0.245039,0.170040,0.245731,0.169678
-0.131933,-0.003540,0.028338,0.070564,0.245125,0.170131,0.245731,0.169678
-0.132780,-0.000220,0.028216,0.070610,0.245228,0.170212,0.245731,0.169688
-0.133876,0.003235,0.028176,0.070614,0.245316,0.170325,0.245731,0.169729
-0.135156,0.006526,0.028324,0.070582,0.245388,0.170451,0.245731,0.169739
-0.136632,0.009695,0.028231,0.070622,0.245493,0.170534,0.245731,0.169739
-0.138409,0.012736,0.028469,0.070578,0.245555,0.170661,0.245731,0.169749
-0.140245,0.015709,0.028682,0.070517,0.245611,0.170795,0.245731,0.169749
-0.142076,0.018643,0.028727,0.070501,0.245690,0.170904,0.245721,0.169749
-0.143834,0.020869,0.028815,0.070484,0.245751,0.170996,0.245721,0.169749
-0.145365,0.022627,0.028828,0.070491,0.245810,0.171055,0.245721,0.169739
-0.146573,0.023860,0.029153,0.070414,0.245809,0.171138,0.245721,0.169739
-0.147581,0.025065,0.029373,0.070341,0.245810,0.171219,0.245721,0.169739
-0.148343,0.025844,0.029031,0.070432,0.245881,0.171202,0.245721,0.169739
-0.148930,0.026340,0.029000,0.070476,0.245921,0.171201,0.245721,0.169739
-0.149525,0.027013,0.029327,0.070368,0.245887,0.171279,0.245721,0.169739
-0.150176,0.027387,0.029420,0.070342,0.245886,0.171307,0.245721,0.169739
-0.150742,0.027380,0.029450,0.070327,0.245878,0.171314,0.245721,0.169739
-0.151216,0.027348,0.029407,0.070345,0.245887,0.171305,0.245721,0.169739
-0.151768,0.027327,0.029682,0.070270,0.245849,0.171342,0.245721,0.169739
-0.151989,0.026973,0.029665,0.070247,0.245827,0.171342,0.245721,0.169739
-0.151984,0.026573,0.029422,0.070332,0.245858,0.171285,0.245721,0.169739
-0.152011,0.026096,0.029450,0.070321,0.245837,0.171273,0.245721,0.169739
-0.152038,0.025525,0.029214,0.070387,0.245853,0.171219,0.245721,0.169739
-0.152091,0.024957,0.029212,0.070390,0.245835,0.171196,0.245721,0.169739
-0.152273,0.024333,0.029136,0.070419,0.245831,0.171159,0.245721,0.169739
-0.152535,0.023835,0.029296,0.070366,0.245788,0.171167,0.245721,0.169739
-0.152764,0.023605,0.029331,0.070352,0.245774,0.171166,0.245721,0.169739
-0.152990,0.023641,0.029099,0.070414,0.245806,0.171135,0.245721,0.169739
-0.153162,0.023123,0.029206,0.070392,0.245780,0.171129,0.245721,0.169739
-0.153176,0.022918,0.029243,0.070383,0.245768,0.171125,0.245721,0.169739
-0.153189,0.022545,0.029578,0.070279,0.245705,0.171166,0.245721,0.169739
-0.153104,0.022153,0.029407,0.070318,0.245712,0.171132,0.245721,0.169739
-0.153030,0.022018,0.029244,0.070371,0.245734,0.171098,0.245721,0.169739
-0.153148,0.022019,0.029390,0.070331,0.245714,0.171119,0.245721,0.169739
-0.153372,0.021622,0.029469,0.070300,0.245688,0.171123,0.245721,0.169739
-0.153569,0.021235,0.029517,0.070287,0.245669,0.171115,0.245721,0.169739
-0.153752,0.020907,0.029852,0.070194,0.245612,0.171151,0.245721,0.169739
-0.153739,0.020525,0.029795,0.070202,0.245607,0.171134,0.245731,0.169739
-0.153658,0.020057,0.029648,0.070239,0.245611,0.171098,0.245731,0.169739
-0.153715,0.019697,0.029632,0.070253,0.245607,0.171077,0.245731,0.169739
-0.154001,0.018973,0.029454,0.070296,0.245609,0.171033,0.245731,0.169739
-0.154404,0.017983,0.029382,0.070317,0.245590,0.170987,0.245731,0.169739
-0.154902,0.017192,0.029580,0.070260,0.245537,0.170987,0.245731,0.169739
-0.155302,0.016800,0.029708,0.070214,0.245501,0.170995,0.245731,0.169739
-0.155493,0.017041,0.029504,0.070272,0.245536,0.170972,0.245731,0.169739
-0.155596,0.017526,0.029296,0.070335,0.245581,0.170956,0.245731,0.169739
-0.155738,0.018098,0.029315,0.070348,0.245605,0.170970,0.245731,0.169739
-0.156066,0.018801,0.029419,0.070312,0.245608,0.171014,0.245731,0.169739
-0.156275,0.018554,0.029410,0.070307,0.245600,0.171010,0.245731,0.169739
-0.156268,0.017819,0.029397,0.070324,0.245588,0.170977,0.245731,0.169739
-0.156088,0.017105,0.029772,0.070209,0.245509,0.171010,0.245731,0.169739
-0.155601,0.016552,0.029752,0.070203,0.245490,0.170992,0.245731,0.169729
-0.154883,0.015800,0.029353,0.070314,0.245524,0.170911,0.245731,0.169729
-0.154261,0.015126,0.029316,0.070337,0.245515,0.170874,0.245731,0.169729
-0.153807,0.014514,0.029591,0.070260,0.245460,0.170894,0.245731,0.169729
-0.153607,0.013878,0.029673,0.070215,0.245418,0.170894,0.245731,0.169729
-0.153665,0.013313,0.029527,0.070257,0.245423,0.170854,0.245731,0.169729
-0.153821,0.012825,0.029491,0.070272,0.245417,0.170829,0.245731,0.169729
-0.154047,0.012468,0.029632,0.070230,0.245385,0.170837,0.245731,0.169729
-0.154300,0.012247,0.029641,0.070218,0.245373,0.170836,0.245731,0.169729
-0.154380,0.011820,0.029414,0.070281,0.245393,0.170790,0.245731,0.169729
-0.154370,0.011352,0.029239,0.070336,0.245408,0.170746,0.245731,0.169729
-0.154281,0.010967,0.029347,0.070311,0.245384,0.170746,0.245731,0.169729
-0.154128,0.010640,0.029323,0.070304,0.245372,0.170738,0.245731,0.169729
-0.153939,0.010324,0.029105,0.070356,0.245389,0.170703,0.245731,0.169739
-0.153785,0.010112,0.028974,0.070403,0.245407,0.170671,0.245731,0.169739
-0.153721,0.009826,0.029130,0.070360,0.245377,0.170684,0.245731,0.169739
-0.153769,0.009499,0.029211,0.070327,0.245352,0.170690,0.245731,0.169739
-0.153868,0.009271,0.029118,0.070351,0.245357,0.170670,0.245731,0.169739
-0.154012,0.009036,0.029082,0.070367,0.245359,0.170654,0.245731,0.169739
-0.154106,0.008742,0.029132,0.070353,0.245344,0.170651,0.245731,0.169739
-0.154150,0.008481,0.029269,0.070308,0.245314,0.170665,0.245731,0.169739
-0.154104,0.008310,0.029299,0.070291,0.245301,0.170669,0.245731,0.169739
-0.153946,0.008116,0.029227,0.070313,0.245307,0.170651,0.245731,0.169739
-0.153731,0.007899,0.029256,0.070315,0.245302,0.170643,0.245731,0.169739
-0.153535,0.007666,0.029288,0.070296,0.245286,0.170645,0.245731,0.169739
-0.153429,0.007439,0.029235,0.070306,0.245285,0.170632,0.245731,0.169739
-0.153332,0.007251,0.029111,0.070347,0.245301,0.170605,0.245731,0.169739
-0.153321,0.007070,0.029062,0.070359,0.245302,0.170593,0.245731,0.169739
-0.153335,0.006849,0.029086,0.070357,0.245295,0.170587,0.245731,0.169739
-0.153366,0.006652,0.029073,0.070357,0.245290,0.170580,0.245731,0.169739
-0.153264,0.006337,0.029025,0.070363,0.245285,0.170568,0.245731,0.169739
-0.152914,0.005675,0.028927,0.070388,0.245281,0.170531,0.245731,0.169739
-0.152372,0.005181,0.029052,0.070357,0.245251,0.170529,0.245731,0.169739
-0.151854,0.005082,0.029240,0.070297,0.245217,0.170556,0.245731,0.169739
-0.151313,0.005127,0.028968,0.070362,0.245251,0.170525,0.245731,0.169739
-0.150911,0.005048,0.028695,0.070453,0.245296,0.170476,0.245731,0.169739
-0.150827,0.004776,0.028889,0.070403,0.245264,0.170493,0.245731,0.169739
-0.150987,0.004439,0.029180,0.070314,0.245210,0.170528,0.245731,0.169739
-0.151366,0.004283,0.029259,0.070284,0.245190,0.170537,0.245731,0.169739
-0.151727,0.004283,0.029086,0.070331,0.245213,0.170513,0.245731,0.169739
-0.152075,0.004322,0.029073,0.070340,0.245219,0.170510,0.245731,0.169739
-0.152279,0.004156,0.029237,0.070298,0.245194,0.170526,0.245731,0.169739
-0.152150,0.003880,0.029229,0.070287,0.245182,0.170523,0.245731,0.169739
-0.151954,0.003798,0.029162,0.070303,0.245187,0.170512,0.245731,0.169739
-0.151635,0.003690,0.029032,0.070341,0.245203,0.170489,0.245731,0.169739
-0.151338,0.003490,0.028952,0.070368,0.245212,0.170469,0.245731,0.169739
-0.151066,0.003273,0.029079,0.070335,0.245190,0.170478,0.245731,0.169739
-0.151030,0.003140,0.029040,0.070340,0.245188,0.170471,0.245731,0.169739
-0.151078,0.002947,0.028921,0.070380,0.245204,0.170445,0.245731,0.169739
-0.151263,0.002739,0.028866,0.070395,0.245206,0.170431,0.245731,0.169739
-0.151479,0.002489,0.028919,0.070377,0.245191,0.170433,0.245731,0.169739
-0.151665,0.002285,0.028971,0.070364,0.245179,0.170432,0.245731,0.169739
-0.151730,0.002134,0.028911,0.070371,0.245178,0.170423,0.245731,0.169739
-0.151640,0.001974,0.028911,0.070376,0.245177,0.170416,0.245731,0.169739
-0.151508,0.001785,0.028947,0.070365,0.245167,0.170415,0.245731,0.169739
-0.151372,0.001640,0.028962,0.070354,0.245157,0.170416,0.245731,0.169739
-0.151308,0.001552,0.028926,0.070369,0.245163,0.170405,0.245731,0.169739
-0.151354,0.001260,0.028841,0.070389,0.245166,0.170387,0.245731,0.169739
-0.151446,0.000923,0.028894,0.070376,0.245151,0.170383,0.245731,0.169739
-0.151599,0.000735,0.029144,0.070299,0.245107,0.170416,0.245731,0.169739
-0.151717,0.000543,0.029098,0.070303,0.245104,0.170408,0.245731,0.169739
-0.151699,0.000220,0.028910,0.070358,0.245124,0.170370,0.245731,0.169739
-0.151568,-0.000016,0.029025,0.070333,0.245105,0.170375,0.245731,0.169739
-0.151398,-0.000340,0.029158,0.070286,0.245074,0.170389,0.245731,0.169739
-0.151069,-0.000733,0.028990,0.070328,0.245085,0.170355,0.245731,0.169739
-0.150863,-0.000980,0.028866,0.070370,0.245100,0.170326,0.245731,0.169739
-0.150715,-0.001328,0.028885,0.070365,0.245090,0.170318,0.245731,0.169739
-0.150659,-0.001787,0.028955,0.070338,0.245065,0.170317,0.245731,0.169739
-0.150626,-0.002124,0.029023,0.070316,0.245045,0.170317,0.245731,0.169739
-0.150736,-0.002477,0.028919,0.070339,0.245048,0.170294,0.245731,0.169739
-0.150775,-0.002887,0.028809,0.070368,0.245052,0.170267,0.245731,0.169739
-0.150774,-0.003363,0.028925,0.070344,0.245029,0.170265,0.245731,0.169739
-0.150718,-0.003799,0.028997,0.070314,0.245004,0.170267,0.245731,0.169739
-0.150587,-0.004214,0.028888,0.070338,0.245005,0.170241,0.245731,0.169739
-0.150391,-0.004626,0.028812,0.070362,0.245007,0.170217,0.245731,0.169739
-0.150167,-0.005054,0.028876,0.070342,0.244987,0.170214,0.245731,0.169739
-0.149917,-0.005517,0.028910,0.070325,0.244968,0.170208,0.245731,0.169739
-0.149655,-0.005702,0.028912,0.070328,0.244964,0.170200,0.245731,0.169739
-0.149281,-0.005702,0.028889,0.070340,0.244970,0.170194,0.245731,0.169739
-0.148631,-0.005471,0.029004,0.070299,0.244954,0.170220,0.245731,0.169739
-0.147632,-0.005012,0.029100,0.070272,0.244951,0.170248,0.245731,0.169739
-0.146161,-0.004418,0.029233,0.070252,0.244956,0.170276,0.245741,0.169739
-0.144335,-0.003991,0.029176,0.070263,0.244972,0.170284,0.245741,0.169739
-0.142212,-0.003437,0.029153,0.070276,0.244991,0.170294,0.245741,0.169739
-0.139936,-0.002637,0.029196,0.070270,0.245008,0.170321,0.245741,0.169739
-0.137733,-0.001964,0.029186,0.070279,0.245029,0.170338,0.245741,0.169739
-0.135585,-0.001230,0.029147,0.070296,0.245055,0.170352,0.245741,0.169739
-0.133600,-0.000273,0.029205,0.070283,0.245073,0.170389,0.245741,0.169739
-0.131796,0.000620,0.029291,0.070259,0.245082,0.170429,0.245741,0.169739
-0.129991,0.001555,0.029284,0.070262,0.245107,0.170457,0.245741,0.169739
-0.128183,0.002523,0.029288,0.070272,0.245137,0.170483,0.245741,0.169739
-0.126258,0.003427,0.029336,0.070262,0.245156,0.170518,0.245741,0.169739
-0.124176,0.004325,0.029198,0.070293,0.245196,0.170531,0.245731,0.169739
-0.122052,0.005060,0.029170,0.070313,0.245226,0.170545,0.245731,0.169739
-0.119951,0.005886,0.029145,0.070318,0.245249,0.170568,0.245731,0.169739
-0.117908,0.006585,0.029016,0.070365,0.245292,0.170568,0.245731,0.169739
-0.116096,0.007300,0.029051,0.070359,0.245308,0.170594,0.245731,0.169739
-0.114517,0.008144,0.029089,0.070352,0.245327,0.170626,0.245731,0.169739
-0.113138,0.008691,0.029031,0.070368,0.245351,0.170636,0.245731,0.169739
-0.111893,0.009243,0.029102,0.070355,0.245359,0.170662,0.245731,0.169739
-0.110704,0.009944,0.029074,0.070364,0.245382,0.170679,0.245731,0.169739
-0.109602,0.010565,0.029064,0.070366,0.245402,0.170700,0.245731,0.169739
-0.108473,0.010887,0.029050,0.070380,0.245418,0.170704,0.245731,0.169739
-0.107368,0.011141,0.028955,0.070403,0.245437,0.170702,0.245731,0.169739
-0.106325,0.011483,0.028991,0.070400,0.245444,0.170715,0.245731,0.169739
-0.105418,0.011941,0.028998,0.070397,0.245455,0.170731,0.245731,0.169739
-0.104652,0.012366,0.028912,0.070423,0.245481,0.170732,0.245731,0.169739
-0.104027,0.012612,0.028923,0.070423,0.245489,0.170742,0.245731,0.169739
-0.103517,0.012699,0.028967,0.070418,0.245488,0.170747,0.245731,0.169739
-0.103290,0.012627,0.028968,0.070407,0.245481,0.170751,0.245731,0.169739
-0.103268,0.012491,0.028945,0.070419,0.245483,0.170740,0.245731,0.169739
-0.103479,0.012439,0.028917,0.070426,0.245485,0.170734,0.245731,0.169739
-0.103837,0.012446,0.028854,0.070445,0.245495,0.170725,0.245731,0.169739
-0.104217,0.012520,0.028928,0.070422,0.245485,0.170738,0.245731,0.169739
-0.104476,0.012596,0.028942,0.070418,0.245485,0.170743,0.245731,0.169739
-0.104558,0.012726,0.028929,0.070425,0.245492,0.170744,0.245731,0.169739
-0.104527,0.012935,0.028913,0.070432,0.245501,0.170748,0.245731,0.169739
-0.104320,0.013132,0.028908,0.070431,0.245506,0.170755,0.245731,0.169739
-0.104111,0.013344,0.028852,0.070446,0.245520,0.170753,0.245731,0.169739
-0.103955,0.013533,0.028771,0.070472,0.245538,0.170747,0.245731,0.169739
-0.103965,0.013749,0.028717,0.070493,0.245555,0.170744,0.245731,0.169739
-0.104135,0.014011,0.028741,0.070490,0.245561,0.170755,0.245731,0.169739
-0.104398,0.014349,0.028830,0.070465,0.245557,0.170778,0.245731,0.169739
-0.104728,0.014761,0.028900,0.070441,0.245557,0.170804,0.245731,0.169739
-0.104981,0.015148,0.028935,0.070432,0.245564,0.170822,0.245731,0.169739
-0.105167,0.015586,0.028910,0.070436,0.245579,0.170835,0.245731,0.169739
-0.105213,0.016027,0.028888,0.070453,0.245600,0.170842,0.245731,0.169739
-0.105190,0.016497,0.028817,0.070473,0.245623,0.170847,0.245731,0.169739
-0.105071,0.016984,0.028758,0.070489,0.245646,0.170857,0.245731,0.169739
-0.105034,0.017510,0.028724,0.070505,0.245669,0.170866,0.245731,0.169739
-0.105000,0.018091,0.028742,0.070506,0.245687,0.170885,0.245731,0.169739
-0.105132,0.018692,0.028793,0.070491,0.245697,0.170914,0.245731,0.169739
-0.105365,0.019341,0.028791,0.070499,0.245720,0.170933,0.245731,0.169739
-0.105721,0.020048,0.028794,0.070501,0.245742,0.170956,0.245731,0.169739
-0.106018,0.020760,0.028763,0.070508,0.245767,0.170978,0.245731,0.169739
-0.106303,0.021483,0.028707,0.070531,0.245800,0.170992,0.245731,0.169739
-0.106487,0.022303,0.028653,0.070549,0.245834,0.171012,0.245731,0.169739
-0.106597,0.023033,0.028625,0.070563,0.245865,0.171032,0.245731,0.169739
-0.106667,0.023525,0.028633,0.070563,0.245879,0.171048,0.245731,0.169739
-0.106635,0.024147,0.028754,0.070533,0.245883,0.171086,0.245731,0.169739
-0.106609,0.025051,0.028752,0.070528,0.245908,0.171120,0.245731,0.169739
-0.106746,0.026281,0.028744,0.070536,0.245950,0.171160,0.245731,0.169739
-0.106852,0.027353,0.028612,0.070576,0.246005,0.171180,0.245731,0.169739
-0.107017,0.028295,0.028483,0.070628,0.246061,0.171187,0.245731,0.169739
-0.107388,0.029492,0.028793,0.070540,0.246054,0.171277,0.245731,0.169749
-0.107774,0.030702,0.028760,0.070534,0.246091,0.171326,0.245731,0.169749
-0.108102,0.031873,0.028382,0.070655,0.246191,0.171308,0.245731,0.169749
-0.108476,0.033247,0.028420,0.070660,0.246238,0.171356,0.245731,0.169749
-0.108814,0.034565,0.028548,0.070618,0.246263,0.171428,0.245731,0.169749
-0.109029,0.035785,0.028446,0.070645,0.246317,0.171461,0.245731,0.169749
-0.109297,0.037246,0.028257,0.070708,0.246398,0.171483,0.245731,0.169749
-0.109640,0.038550,0.028210,0.070728,0.246455,0.171524,0.245731,0.169749
-0.110135,0.039647,0.028229,0.070731,0.246494,0.171565,0.245731,0.169749
-0.110817,0.040725,0.028265,0.070714,0.246524,0.171618,0.245731,0.169759
-0.111842,0.041698,0.028095,0.070758,0.246582,0.171635,0.245731,0.169759
-0.113187,0.042413,0.027909,0.070821,0.246640,0.171632,0.245731,0.169759
-0.114968,0.042913,0.027908,0.070806,0.246650,0.171667,0.245731,0.169800
-0.117032,0.043461,0.027937,0.070750,0.246642,0.171725,0.245731,0.169840
-0.119249,0.043991,0.027715,0.070764,0.246668,0.171750,0.245731,0.169901
-0.121633,0.044295,0.027402,0.070825,0.246711,0.171742,0.245731,0.169952
-0.123953,0.044586,0.027380,0.070813,0.246714,0.171766,0.245731,0.169993
-0.126301,0.044752,0.027471,0.070765,0.246698,0.171806,0.245731,0.170023
