z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0.640397,0.032658,-0.008335,0.000247,0.255540,0.255751,0.240717,0.244662
0.639640,0.033725,-0.009006,0.000291,0.256272,0.256454,0.241195,0.245247
0.638914,0.035125,-0.010160,0.000470,0.257081,0.257085,0.241642,0.245862
0.638025,0.036526,-0.010557,0.000514,0.257815,0.257763,0.242130,0.246416
0.637359,0.038347,-0.010102,0.000472,0.258512,0.258513,0.242678,0.246909
0.636760,0.039384,-0.009484,0.000366,0.259169,0.259283,0.243175,0.247331
0.635790,0.040246,-0.009387,0.000395,0.259899,0.259975,0.243721,0.247802
0.634969,0.040692,-0.009606,0.000364,0.260608,0.260718,0.244227,0.248404
0.633714,0.040555,-0.010366,0.000430,0.261360,0.261372,0.244722,0.248984
0.632535,0.040636,-0.010758,0.000525,0.262140,0.262037,0.245307,0.249594
0.630964,0.039893,-0.010568,0.000384,0.262786,0.262801,0.245821,0.250173
0.629626,0.039476,-0.010183,0.000585,0.263619,0.263416,0.246637,0.250681
0.627882,0.037271,-0.009288,0.000179,0.264144,0.264316,0.247210,0.251368
0.626374,0.033960,-0.009598,0.000338,0.264948,0.264948,0.247942,0.251984
0.624873,0.030547,-0.010275,0.000410,0.265709,0.265630,0.248593,0.252767
0.623093,0.027289,-0.010368,0.000460,0.266476,0.266298,0.249353,0.253480
0.621720,0.024373,-0.009661,0.000411,0.267173,0.267019,0.250162,0.254122
0.620304,0.022748,-0.008883,0.000275,0.267821,0.267824,0.251019,0.254911
0.618858,0.021187,-0.008764,0.000269,0.268555,0.268540,0.251904,0.255718
0.617266,0.020599,-0.009145,0.000393,0.269348,0.269194,0.252786,0.256582
0.615877,0.020790,-0.008992,0.000300,0.270023,0.269968,0.253578,0.257443
0.614703,0.021971,-0.008539,0.000364,0.270784,0.270669,0.254516,0.258176
0.613317,0.023309,-0.007762,0.000267,0.271467,0.271455,0.255481,0.259053
0.612263,0.024381,-0.007162,0.000167,0.272120,0.272224,0.256287,0.259782
0.611266,0.026694,-0.007189,0.000362,0.272953,0.272876,0.257228,0.260539
0.609879,0.028133,-0.006678,0.000263,0.273633,0.273634,0.258049,0.261313
0.608650,0.028858,-0.006059,0.000129,0.274290,0.274436,0.258868,0.262105
0.607356,0.028822,-0.006239,0.000100,0.274990,0.274950,0.259646,0.262923
0.605204,0.027830,-0.006917,0.000209,0.275000,0.274895,0.260461,0.263806
0.603348,0.027009,-0.006976,0.000218,0.275000,0.274891,0.261255,0.264639
0.601241,0.025883,-0.006605,0.000134,0.275000,0.274933,0.262075,0.265460
0.599225,0.025127,-0.005803,0.000139,0.275000,0.274930,0.263009,0.266146
0.597066,0.024024,-0.004962,0.000031,0.275000,0.274985,0.263863,0.266877
0.594926,0.022891,-0.004434,-0.000038,0.274981,0.275000,0.264725,0.267616
0.592971,0.021977,-0.004984,0.000101,0.275000,0.274949,0.265421,0.268343
0.591072,0.021366,-0.005173,0.000122,0.275000,0.274939,0.266107,0.269078
0.589359,0.021449,-0.005135,0.000180,0.275000,0.274910,0.266772,0.269680
0.588277,0.021851,-0.004278,0.000163,0.275000,0.274918,0.267407,0.270120
0.587045,0.022072,-0.003187,-0.000024,0.274988,0.275000,0.267965,0.270579
0.586087,0.023436,-0.003142,-0.000021,0.274990,0.275000,0.268333,0.270897
0.584719,0.023765,-0.004251,0.000057,0.275000,0.274972,0.268512,0.271308
0.583290,0.023987,-0.005104,0.000248,0.275000,0.274875,0.268701,0.271550
0.581892,0.024334,-0.004788,0.000221,0.275000,0.274889,0.268767,0.271606
0.580307,0.025077,-0.003581,-0.000024,0.274988,0.275000,0.268861,0.271606
0.578564,0.025801,-0.003462,-0.000068,0.274966,0.275000,0.268880,0.271606
0.576748,0.026509,-0.004176,0.000102,0.275000,0.274949,0.268852,0.271606
0.574991,0.026917,-0.004194,0.000125,0.275000,0.274937,0.268833,0.271597
0.573499,0.027064,-0.003744,-0.000010,0.274995,0.275000,0.268833,0.271597
0.572169,0.027122,-0.003996,0.000040,0.275000,0.274980,0.268833,0.271597
0.570900,0.027209,-0.004396,0.000155,0.275000,0.274922,0.268833,0.271606
0.569750,0.027388,-0.004330,0.000147,0.275000,0.274926,0.268833,0.271606
0.568640,0.027537,-0.004267,0.000133,0.275000,0.274933,0.268842,0.271606
0.567487,0.027650,-0.004526,0.000198,0.275000,0.274901,0.268842,0.271606
0.566167,0.027721,-0.004696,0.000258,0.275000,0.274870,0.268842,0.271606
0.564721,0.027603,-0.004597,0.000227,0.275000,0.274886,0.268842,0.271606
0.563201,0.027575,-0.004643,0.000237,0.275000,0.274881,0.268842,0.271606
0.561607,0.027585,-0.004750,0.000255,0.275000,0.274872,0.268842,0.271615
0.560001,0.027672,-0.004739,0.000257,0.275000,0.274871,0.268842,0.271615
0.558472,0.027644,-0.004629,0.000231,0.275000,0.274884,0.268842,0.271615
0.556952,0.027622,-0.004748,0.000250,0.275000,0.274874,0.268842,0.271615
0.555483,0.027575,-0.004807,0.000270,0.275000,0.274864,0.268842,0.271615
0.554073,0.027395,-0.004747,0.000261,0.275000,0.274869,0.268842,0.271615
0.552632,0.027328,-0.004821,0.000276,0.275000,0.274861,0.268842,0.271615
0.551152,0.027287,-0.004848,0.000295,0.275000,0.274852,0.268842,0.271615
0.549723,0.027179,-0.004761,0.000275,0.275000,0.274862,0.268852,0.271615
0.548248,0.027170,-0.004739,0.000271,0.275000,0.274864,0.268852,0.271615
0.546719,0.027136,-0.004773,0.000273,0.275000,0.274863,0.268852,0.271615
0.545282,0.027026,-0.004697,0.000258,0.275000,0.274871,0.268852,0.271615
0.543716,0.026917,-0.004634,0.000230,0.275000,0.274884,0.268852,0.271615
0.542169,0.026866,-0.004666,0.000243,0.275000,0.274878,0.268852,0.271615
0.540662,0.026925,-0.004744,0.000262,0.275000,0.274869,0.268852,0.271615
0.539151,0.026848,-0.004756,0.000268,0.275000,0.274865,0.268852,0.271615
0.537669,0.026897,-0.004832,0.000290,0.275000,0.274855,0.268852,0.271615
0.536131,0.026937,-0.005042,0.000342,0.275000,0.274828,0.268852,0.271615
0.534678,0.026919,-0.005067,0.000358,0.275000,0.274820,0.268852,0.271615
0.533208,0.026893,-0.005115,0.000374,0.275000,0.274812,0.268852,0.271615
0.531725,0.026958,-0.005197,0.000390,0.275000,0.274804,0.268852,0.271615
0.530182,0.027006,-0.005305,0.000427,0.275000,0.274786,0.268852,0.271615
0.528683,0.027063,-0.005285,0.000406,0.275000,0.274796,0.268852,0.271625
0.527097,0.027086,-0.005267,0.000402,0.275000,0.274798,0.268852,0.271625
0.525453,0.026954,-0.005351,0.000428,0.275000,0.274785,0.268852,0.271625
0.523794,0.027007,-0.005415,0.000441,0.275000,0.274779,0.268852,0.271625
0.522091,0.026960,-0.005385,0.000435,0.275000,0.274782,0.268852,0.271625
0.520262,0.026907,-0.005347,0.000428,0.275000,0.274785,0.268852,0.271625
0.518396,0.026879,-0.005404,0.000442,0.275000,0.274778,0.268852,0.271625
0.516414,0.026795,-0.005389,0.000439,0.275000,0.274779,0.268852,0.271625
0.514335,0.026670,-0.005300,0.000411,0.275000,0.274794,0.268852,0.271625
0.512210,0.026492,-0.005316,0.000406,0.275000,0.274796,0.268852,0.271625
0.510138,0.026500,-0.005352,0.000437,0.275000,0.274780,0.268861,0.271625
0.507944,0.026446,-0.005323,0.000430,0.275000,0.274784,0.268861,0.271625
0.505707,0.026359,-0.005220,0.000399,0.275000,0.274800,0.268861,0.271625
0.503359,0.026382,-0.005252,0.000400,0.275000,0.274799,0.268861,0.271625
0.500928,0.026328,-0.005381,0.000436,0.275000,0.274781,0.268861,0.271625
0.498373,0.026205,-0.005451,0.000454,0.275000,0.274772,0.268861,0.271625
0.495841,0.026252,-0.005394,0.000455,0.275000,0.274771,0.268870,0.271625
0.493188,0.026394,-0.005364,0.000446,0.275000,0.274776,0.268870,0.271625
0.490494,0.026506,-0.005458,0.000474,0.275000,0.274762,0.268870,0.271625
0.487807,0.026652,-0.005422,0.000468,0.275000,0.274765,0.268870,0.271625
0.485214,0.026897,-0.005415,0.000463,0.275000,0.274768,0.268870,0.271625
0.482576,0.027009,-0.005499,0.000486,0.275000,0.274756,0.268870,0.271625
0.479963,0.027136,-0.005396,0.000471,0.275000,0.274764,0.268880,0.271625
0.477366,0.027387,-0.005300,0.000449,0.275000,0.274775,0.268889,0.271625
0.474666,0.027619,-0.005233,0.000440,0.275000,0.274779,0.268889,0.271625
0.471844,0.027748,-0.005130,0.000411,0.275000,0.274794,0.268889,0.271625
0.468908,0.027794,-0.005008,0.000374,0.275000,0.274812,0.268889,0.271625
0.465931,0.027837,-0.004958,0.000355,0.275000,0.274822,0.268889,0.271625
0.462834,0.027850,-0.005037,0.000378,0.275000,0.274810,0.268889,0.271625
0.459690,0.027816,-0.005017,0.000378,0.275000,0.274810,0.268889,0.271625
0.456481,0.027732,-0.005003,0.000362,0.275000,0.274818,0.268889,0.271625
0.453306,0.027624,-0.005105,0.000390,0.275000,0.274804,0.268889,0.271625
0.450033,0.027575,-0.005165,0.000412,0.275000,0.274793,0.268889,0.271625
0.446701,0.027280,-0.005146,0.000408,0.275000,0.274795,0.268889,0.271625
0.443316,0.027132,-0.005214,0.000419,0.275000,0.274789,0.268889,0.271625
0.439852,0.027007,-0.005342,0.000465,0.275000,0.274767,0.268889,0.271625
0.436297,0.026796,-0.005272,0.000442,0.275000,0.274778,0.268889,0.271625
0.432652,0.026658,-0.005239,0.000429,0.275000,0.274785,0.268889,0.271625
0.428972,0.026450,-0.005397,0.000467,0.275000,0.274763,0.268889,0.271625
0.425202,0.026236,-0.005425,0.000476,0.275000,0.274754,0.268889,0.271634
0.421291,0.026046,-0.005355,0.000456,0.275000,0.274760,0.268889,0.271634
0.417344,0.025892,-0.005435,0.000473,0.275000,0.274748,0.268889,0.271634
0.413309,0.025789,-0.005482,0.000491,0.275000,0.274736,0.268889,0.271634
0.409139,0.025601,-0.005439,0.000474,0.275000,0.274739,0.268889,0.271634
0.404890,0.025469,-0.005405,0.000467,0.275000,0.274740,0.268889,0.271634
0.400548,0.025385,-0.005414,0.000464,0.275000,0.274739,0.268889,0.271634
0.396046,0.025147,-0.005463,0.000484,0.275000,0.274723,0.268889,0.271634
0.391492,0.024993,-0.005535,0.000497,0.275000,0.274713,0.268889,0.271634
0.386933,0.024846,-0.005498,0.000485,0.275000,0.274717,0.268889,0.271643
0.382202,0.024600,-0.005486,0.000478,0.275000,0.274714,0.268889,0.271643
0.377445,0.024314,-0.005549,0.000486,0.275000,0.274703,0.268889,0.271643
0.372650,0.024268,-0.005540,0.000496,0.275000,0.274693,0.268889,0.271643
0.367741,0.023999,-0.005526,0.000474,0.275000,0.274684,0.268889,0.271653
0.362713,0.023902,-0.005465,0.000464,0.275000,0.274664,0.268889,0.271653
0.357683,0.023613,-0.005398,0.000433,0.275000,0.274647,0.268889,0.271662
0.352450,0.023574,-0.005401,0.000434,0.274998,0.274557,0.268889,0.271662
0.347174,0.023311,-0.005429,0.000442,0.274868,0.274418,0.268889,0.271662
0.341874,0.023167,-0.005524,0.000453,0.274695,0.274235,0.268889,0.271671
0.336443,0.023092,-0.005539,0.000460,0.274454,0.273986,0.268889,0.271671
0.330956,0.022925,-0.005687,0.000498,0.274156,0.273649,0.268889,0.271671
0.325415,0.022880,-0.005719,0.000512,0.273797,0.273275,0.268889,0.271671
0.319798,0.022845,-0.005751,0.000515,0.273382,0.272858,0.268889,0.271681
0.314077,0.022862,-0.005677,0.000493,0.272864,0.272362,0.268889,0.271681
0.308264,0.022898,-0.005792,0.000530,0.272324,0.271785,0.268889,0.271671
0.302329,0.022919,-0.005823,0.000530,0.271714,0.271173,0.268880,0.271671
0.296216,0.023027,-0.005766,0.000507,0.271028,0.270512,0.268880,0.271680
0.289917,0.023187,-0.005730,0.000514,0.270308,0.269786,0.268880,0.271671
0.283525,0.023314,-0.005778,0.000506,0.269545,0.269030,0.268871,0.271681
0.276986,0.023557,-0.005779,0.000519,0.268756,0.268229,0.268871,0.271671
0.270306,0.023882,-0.005824,0.000521,0.267919,0.267392,0.268861,0.271671
0.263462,0.024144,-0.005910,0.000535,0.267066,0.266524,0.268842,0.271662
0.256546,0.024341,-0.006071,0.000609,0.266220,0.265606,0.268842,0.271643
0.249530,0.024658,-0.006135,0.000626,0.265326,0.264695,0.268833,0.271643
0.242481,0.024993,-0.006085,0.000607,0.264395,0.263782,0.268833,0.271643
0.235313,0.025384,-0.006071,0.000599,0.263459,0.262855,0.268823,0.271634
0.228023,0.025884,-0.006216,0.000633,0.262534,0.261896,0.268814,0.271625
0.220617,0.026164,-0.006355,0.000633,0.261586,0.260945,0.268757,0.271606
0.212970,0.026276,-0.006697,0.000614,0.260619,0.259985,0.268644,0.271587
0.205088,0.026351,-0.007223,0.000672,0.259678,0.258977,0.268531,0.271559
0.197097,0.027200,-0.007375,0.000726,0.258731,0.257977,0.268503,0.271541
0.188793,0.027474,-0.007087,0.000654,0.257707,0.257025,0.268446,0.271485
0.180487,0.027276,-0.006812,0.000656,0.256708,0.256036,0.268362,0.271326
0.171962,0.026914,-0.006726,0.000570,0.255671,0.255079,0.268201,0.271214
0.162875,0.027026,-0.007371,0.000526,0.254668,0.254100,0.268012,0.271205
0.153412,0.026907,-0.008839,0.000676,0.253762,0.253025,0.267729,0.271158
0.143481,0.026573,-0.009900,0.000833,0.252849,0.251940,0.267502,0.271093
0.133410,0.027517,-0.010214,0.000957,0.251937,0.250909,0.267436,0.270981
0.123034,0.026465,-0.010390,0.000931,0.250928,0.249919,0.267180,0.270813
0.112266,0.025037,-0.010719,0.000794,0.249863,0.248969,0.266820,0.270635
0.101609,0.024072,-0.012090,0.000987,0.248963,0.247887,0.266544,0.270560
0.090353,0.022910,-0.013491,0.001022,0.247984,0.246867,0.266212,0.270588
0.078833,0.021446,-0.014496,0.001178,0.247040,0.245793,0.266031,0.270570
0.066885,0.019462,-0.015049,0.001301,0.246063,0.244732,0.265945,0.270588
0.054065,0.017241,-0.015426,0.001325,0.245035,0.243710,0.265841,0.270579
0.040597,0.015795,-0.016846,0.001449,0.244070,0.242663,0.265755,0.270785
0.026530,0.014412,-0.018620,0.001923,0.243281,0.241435,0.265727,0.270850
0.011860,0.013225,-0.018857,0.002050,0.242316,0.240369,0.265727,0.270869
-0.003446,0.011889,-0.018508,0.002025,0.241275,0.239407,0.265727,0.270832
-0.019024,0.011242,-0.019339,0.002347,0.240418,0.238294,0.265727,0.270804
-0.035048,0.011294,-0.019814,0.002717,0.239600,0.237127,0.265727,0.270626
-0.051535,0.011901,-0.019189,0.002787,0.238644,0.236128,0.265727,0.270429
-0.068042,0.012186,-0.018446,0.002930,0.237718,0.235096,0.265727,0.270120
-0.084725,0.012910,-0.017759,0.003095,0.236810,0.234066,0.265727,0.269811
-0.101483,0.013769,-0.016962,0.003298,0.235926,0.233027,0.265727,0.269454
-0.118181,0.014554,-0.015854,0.003473,0.235025,0.232009,0.265727,0.269040
-0.134493,0.015348,-0.014219,0.003629,0.234116,0.231015,0.265727,0.268532
-0.150462,0.016008,-0.012066,0.003668,0.233145,0.230081,0.265736,0.267985
-0.166021,0.017139,-0.009875,0.003704,0.232182,0.229163,0.265746,0.267436
-0.181297,0.018584,-0.008028,0.003804,0.231258,0.228220,0.265746,0.266896
-0.196145,0.019538,-0.006069,0.003990,0.230367,0.227239,0.265746,0.266288
-0.210680,0.020436,-0.003321,0.004060,0.229418,0.226333,0.265736,0.265584
-0.224906,0.021547,-0.000238,0.004032,0.228422,0.225479,0.265736,0.264878
-0.238906,0.022840,0.002332,0.004143,0.227501,0.224568,0.265736,0.264170
-0.252399,0.023558,0.004841,0.004388,0.226639,0.223594,0.265707,0.263355
-0.265551,0.023992,0.008313,0.004357,0.225636,0.222755,0.265641,0.262519
-0.278461,0.024762,0.011585,0.004212,0.224586,0.221967,0.265545,0.261758
-0.291084,0.025678,0.013848,0.004320,0.223670,0.221063,0.265422,0.261004
-0.303099,0.026421,0.016191,0.004531,0.222799,0.220116,0.265317,0.260210
-0.314853,0.026977,0.019509,0.004438,0.221774,0.219308,0.265183,0.259394
-0.326424,0.027402,0.022711,0.004369,0.220765,0.218484,0.265011,0.258508
-0.337483,0.028094,0.025517,0.004479,0.219843,0.217593,0.264887,0.257639
-0.348653,0.028250,0.028503,0.004346,0.218806,0.216773,0.264610,0.256748
-0.359391,0.028938,0.031237,0.004346,0.217845,0.215905,0.264380,0.255846
-0.370277,0.028690,0.033485,0.004265,0.216845,0.215028,0.263940,0.254881
-0.380959,0.028419,0.035287,0.004253,0.215880,0.214154,0.263489,0.254013
-0.391320,0.027111,0.036944,0.004279,0.214921,0.213241,0.262971,0.253094
-0.401290,0.026305,0.038945,0.004167,0.213911,0.212396,0.262403,0.252142
-0.410766,0.025770,0.041379,0.004174,0.212955,0.211459,0.261911,0.251000
-0.419670,0.025605,0.044470,0.003987,0.211908,0.210600,0.261419,0.249813
-0.428252,0.026011,0.047623,0.003722,0.210836,0.209788,0.260945,0.248684
-0.436661,0.026079,0.050146,0.003737,0.209895,0.208813,0.260432,0.247401
-0.445042,0.025919,0.052794,0.003590,0.208872,0.207924,0.259889,0.246235
-0.453490,0.025499,0.055145,0.003331,0.207803,0.207055,0.259257,0.245086
-0.461986,0.025262,0.056604,0.003283,0.206848,0.206063,0.258566,0.243924
-0.470546,0.024381,0.057355,0.003241,0.205896,0.205048,0.257765,0.242780
-0.479012,0.023616,0.058153,0.003161,0.204932,0.204050,0.256973,0.241724
-0.487312,0.023453,0.059414,0.003118,0.203991,0.203010,0.256218,0.240493
-0.495388,0.023235,0.061471,0.002856,0.202945,0.202073,0.255403,0.239178
-0.503185,0.023097,0.063114,0.002570,0.201882,0.201182,0.254536,0.237952
-0.510030,0.022813,0.064538,0.002635,0.200983,0.200097,0.253736,0.236548
-0.516587,0.022462,0.066275,0.002383,0.199959,0.199120,0.252826,0.235131
-0.522985,0.022370,0.068036,0.001987,0.198877,0.198222,0.251864,0.233793
-0.528562,0.022747,0.068382,0.001954,0.197954,0.197202,0.250929,0.232587
-0.533925,0.023005,0.068132,0.001871,0.196994,0.196152,0.249703,0.231296
-0.539344,0.023480,0.067973,0.001657,0.195998,0.195112,0.248493,0.230044
-0.543855,0.024935,0.068162,0.001616,0.195086,0.194079,0.247521,0.228873
-0.547677,0.026775,0.069023,0.001310,0.194001,0.193220,0.246305,0.227627
-0.551032,0.029042,0.069699,0.001156,0.193037,0.192288,0.245206,0.226318
-0.554066,0.031238,0.070033,0.000797,0.191965,0.191455,0.244035,0.225235
-0.556561,0.033595,0.069247,0.000952,0.191146,0.190388,0.242870,0.223995
-0.558732,0.036106,0.068664,0.000791,0.190171,0.189480,0.241541,0.222899
-0.560777,0.038286,0.067934,0.000616,0.189187,0.188588,0.240218,0.221834
-0.562276,0.040271,0.066934,0.000562,0.188248,0.187674,0.238851,0.220768
-0.563371,0.042285,0.065800,0.000584,0.187347,0.186723,0.237408,0.219585
-0.564308,0.044498,0.064674,0.000431,0.186375,0.185857,0.235901,0.218475
-0.564962,0.046255,0.063407,0.000205,0.185351,0.185042,0.234328,0.217459
-0.565144,0.047567,0.061318,0.000207,0.184423,0.184131,0.232731,0.216452
-0.565171,0.048666,0.059005,0.000078,0.183426,0.183315,0.230923,0.215497
-0.565108,0.048841,0.056445,0.000157,0.182558,0.182354,0.229173,0.214373
-0.564749,0.049402,0.053969,0.000116,0.181613,0.181507,0.227419,0.213438
-0.564495,0.049959,0.051351,0.000050,0.180654,0.180668,0.225422,0.212303
-0.563747,0.051084,0.048547,0.000146,0.179760,0.179816,0.223514,0.211263
-0.563182,0.052210,0.045769,0.000108,0.178835,0.179013,0.221562,0.210253
-0.562885,0.052362,0.042534,0.000198,0.177981,0.178067,0.219490,0.209012
-0.562383,0.053389,0.039591,0.000143,0.177044,0.177286,0.217353,0.207896
-0.562306,0.055533,0.036256,0.000170,0.176166,0.176476,0.215202,0.206770
-0.562415,0.058563,0.032575,0.000252,0.175331,0.175649,0.213060,0.205707
-0.562789,0.060818,0.028776,0.000267,0.174421,0.174758,0.210558,0.204318
-0.563367,0.063517,0.024570,0.000350,0.173573,0.173821,0.208232,0.203097
-0.564081,0.065860,0.020204,0.000503,0.172750,0.172785,0.205854,0.201771
-0.564697,0.067779,0.016070,0.000528,0.171832,0.171774,0.203286,0.200298
-0.564987,0.070508,0.012058,0.000726,0.170995,0.170681,0.200844,0.198784
-0.565583,0.072928,0.008701,0.000412,0.169884,0.169793,0.198215,0.197323
-0.565448,0.075246,0.004467,0.000573,0.168983,0.168636,0.195757,0.195800
-0.565507,0.078056,-0.000009,0.000556,0.168020,0.167527,0.193187,0.194362
-0.565130,0.080449,-0.004452,0.000656,0.167071,0.166353,0.190694,0.192925
-0.564416,0.083135,-0.008261,0.000766,0.166093,0.165174,0.188237,0.191385
-0.563570,0.085750,-0.010936,0.000449,0.164881,0.164192,0.185849,0.190004
-0.562336,0.088494,-0.013976,0.000627,0.163909,0.162893,0.183675,0.188363
-0.560570,0.091629,-0.016553,0.000619,0.162831,0.161740,0.181621,0.186996
-0.558717,0.093797,-0.018860,0.000534,0.161667,0.160579,0.179521,0.185548
-0.556602,0.095269,-0.021351,0.000532,0.160547,0.159379,0.177592,0.184237
-0.554113,0.096034,-0.024020,0.000611,0.159462,0.158161,0.175679,0.182949
-0.551158,0.095860,-0.026304,0.000958,0.158507,0.156804,0.174039,0.181611
-0.548206,0.094748,-0.026992,0.000898,0.157336,0.155673,0.172476,0.180296
-0.544799,0.093522,-0.026865,0.000914,0.156207,0.154506,0.171120,0.178871
-0.541117,0.091750,-0.026192,0.000927,0.155055,0.153358,0.169860,0.177438
-0.537366,0.089797,-0.025192,0.000885,0.153893,0.152282,0.168765,0.176142
-0.533107,0.087549,-0.024340,0.000912,0.152767,0.151161,0.167704,0.174828
-0.528638,0.085369,-0.023685,0.001050,0.151709,0.149993,0.166725,0.173549
-0.523654,0.083441,-0.022771,0.001284,0.150725,0.148814,0.165960,0.172333
-0.518675,0.080781,-0.021171,0.001386,0.149676,0.147699,0.165337,0.171202
-0.513630,0.077637,-0.018704,0.001570,0.148693,0.146547,0.164915,0.169932
-0.509130,0.073483,-0.015252,0.001480,0.147560,0.145528,0.164434,0.168594
-0.504454,0.069896,-0.011396,0.001544,0.146516,0.144480,0.164103,0.167169
-0.500409,0.067174,-0.007546,0.001475,0.145444,0.143492,0.163833,0.165870
-0.495791,0.065984,-0.003278,0.001475,0.144420,0.142502,0.163603,0.164465
-0.491310,0.065272,0.000935,0.001472,0.143402,0.141522,0.163393,0.163074
-0.486759,0.064524,0.005004,0.001487,0.142405,0.140521,0.163124,0.161629
-0.481835,0.064116,0.009561,0.001628,0.141471,0.139480,0.162924,0.160042
-0.477347,0.063544,0.014653,0.001479,0.140386,0.138587,0.162684,0.158530
-0.472986,0.063254,0.019913,0.001340,0.139325,0.137702,0.162405,0.156908
-0.468446,0.062363,0.024634,0.001354,0.138323,0.136754,0.162126,0.155314
-0.464327,0.061256,0.028930,0.001157,0.137237,0.135910,0.161639,0.153816
-0.460114,0.059985,0.032576,0.001088,0.136220,0.134986,0.161102,0.152296
-0.455790,0.060053,0.035723,0.001221,0.135322,0.133983,0.160675,0.150861
-0.451545,0.060732,0.039548,0.001187,0.134358,0.133056,0.160229,0.149367
-0.447474,0.060402,0.044260,0.000991,0.133281,0.132192,0.159764,0.147768
-0.443679,0.059482,0.049063,0.000557,0.132090,0.131453,0.159181,0.146207
-0.440191,0.058238,0.052487,0.000249,0.130973,0.130650,0.158481,0.144797
-0.436721,0.057209,0.054132,0.000274,0.130032,0.129657,0.157762,0.143470
-0.433513,0.057090,0.054889,0.000336,0.129146,0.128647,0.156957,0.142290
-0.430652,0.056175,0.055727,0.000268,0.128190,0.127662,0.155909,0.140951
-0.427690,0.055551,0.056454,0.000109,0.127162,0.126769,0.154885,0.139848
-0.424578,0.055818,0.057232,0.000083,0.126228,0.125812,0.154029,0.138734
-0.421682,0.055002,0.058311,-0.000354,0.125051,0.125053,0.152923,0.137725
-0.418535,0.053894,0.058590,-0.000451,0.124045,0.124083,0.151890,0.136604
-0.415239,0.053362,0.058245,-0.000620,0.123000,0.123180,0.150851,0.135777
-0.411862,0.053142,0.057512,-0.000968,0.121848,0.122368,0.149548,0.134998
-0.408342,0.053274,0.055347,-0.000905,0.120927,0.121323,0.148290,0.134186
-0.404684,0.054355,0.053570,-0.001116,0.119857,0.120435,0.147029,0.133644
-0.400847,0.055704,0.051808,-0.001323,0.118765,0.119539,0.145708,0.133016
-0.397126,0.057052,0.049752,-0.001605,0.117611,0.118661,0.144207,0.132381
-0.393456,0.059564,0.046711,-0.001908,0.116470,0.117822,0.142772,0.132073
-0.389268,0.061783,0.042728,-0.001766,0.115540,0.116710,0.141356,0.131634
-0.385329,0.063472,0.039054,-0.001991,0.114401,0.115773,0.139646,0.131196
-0.381379,0.064687,0.035403,-0.002221,0.113258,0.114814,0.137924,0.130707
-0.377217,0.066168,0.031210,-0.002211,0.112239,0.113766,0.136423,0.130376
-0.373151,0.067807,0.027200,-0.002354,0.111122,0.112797,0.134720,0.130002
-0.369073,0.068506,0.022954,-0.002663,0.109907,0.111901,0.132883,0.129699
-0.364721,0.069004,0.017522,-0.002503,0.108947,0.110748,0.131134,0.129318
-0.360187,0.069572,0.012300,-0.002464,0.107917,0.109671,0.129369,0.129033
-0.355808,0.069489,0.007686,-0.002559,0.106821,0.108633,0.127598,0.128662
-0.351482,0.069887,0.003378,-0.002585,0.105755,0.107573,0.125956,0.128301
-0.347161,0.071028,-0.000325,-0.002704,0.104647,0.106592,0.124424,0.127992
-0.343191,0.071570,-0.003801,-0.002854,0.103533,0.105599,0.122866,0.127555
-0.339134,0.071837,-0.007213,-0.002956,0.102430,0.104586,0.121351,0.127120
-0.334859,0.072002,-0.010335,-0.002688,0.101536,0.103397,0.120079,0.126473
-0.330804,0.071014,-0.012392,-0.002818,0.100424,0.102407,0.118787,0.125922
-0.326892,0.069719,-0.014290,-0.002871,0.100000,0.101475,0.117508,0.125205
-0.322438,0.068608,-0.016400,-0.002646,0.100000,0.101360,0.116486,0.124600
-0.318222,0.067062,-0.018096,-0.002398,0.100000,0.101232,0.115504,0.123873
-0.314055,0.064366,-0.018566,-0.002345,0.100000,0.101205,0.114554,0.123024
-0.309892,0.061904,-0.018710,-0.002240,0.100000,0.101151,0.113749,0.122214
-0.305435,0.060181,-0.018055,-0.002110,0.100000,0.101085,0.113158,0.121392
-0.301045,0.058539,-0.016836,-0.002030,0.100000,0.101044,0.112630,0.120469
-0.296887,0.056575,-0.015478,-0.001885,0.100000,0.100970,0.112226,0.119529
-0.292875,0.054537,-0.013273,-0.001833,0.100000,0.100943,0.111930,0.118643
-0.288746,0.053510,-0.010381,-0.001632,0.100000,0.100841,0.111900,0.117683
-0.284718,0.053562,-0.007430,-0.001570,0.100000,0.100809,0.111922,0.116842
-0.280484,0.053967,-0.005054,-0.001351,0.100000,0.100697,0.111907,0.115912
-0.275759,0.053948,-0.002983,-0.000953,0.100000,0.100491,0.111892,0.114966
-0.271252,0.053351,-0.002080,-0.000525,0.100000,0.100271,0.111885,0.114167
-0.266490,0.053063,-0.002316,-0.000116,0.100000,0.100060,0.111847,0.113812
-0.262495,0.053759,-0.003119,0.000048,0.100025,0.100000,0.111824,0.113858
-0.258271,0.054738,-0.003012,0.000056,0.100029,0.100000,0.111862,0.113881
-0.254732,0.055017,-0.001879,-0.000119,0.100000,0.100061,0.111968,0.113881
-0.251321,0.054987,-0.000449,-0.000428,0.100000,0.100221,0.112059,0.113881
-0.248001,0.054701,0.000254,-0.000643,0.100000,0.100332,0.112067,0.113881
